no,address,latitude,longitude
김내과의원,서울특별시 금천구 독산로 174  (독산동),37.4628388034469,126.904257137245
나동규한의원,"서울특별시 강남구 선릉로 323 (역삼동, 샘클리닉 3층일부)",37.4983617666614,127.051567399686
e하임치과의원,"서울특별시 동작구 사당로 234, 4층 (사당동)",37.4832080812583,126.973527010263
가지런S치과의원,"서울특별시 강서구 화곡로 142 (화곡동, 메가박스)",37.5405665780291,126.837581836675
김기환치과의원,"서울특별시 서초구 신반포로 31, 1동 301호 (반포동, 반포아파트상가)",,
김한욱치과의원,"서울특별시 금천구 남부순환로 1386, (독산동)",37.4797384491569,126.904738127054
가톨릭정형외과의원,"서울특별시 강남구 언주로 601, 파크랜드빌딩 3층 (논현동)",37.5088631539282,127.037780922475
김진수한의원,서울특별시 강북구 삼양로139나길 17-7 (수유동),37.6483767370712,127.011728701629
가화한방병원,서울특별시 도봉구 도당로 51(방학동),37.662824153719,127.034388915797
김선태내과의원,서울특별시 서초구 동작대로 120 (방배동),37.4872512547438,126.982708256783
나무의원,"서울특별시 송파구 마천로 29, 5층 (방이동)",37.5095312359703,127.124243586707
김정일안과의원,"서울특별시 은평구 서오릉로 138, 3층 (대조동)",37.6111824776269,126.917813378608
남구로호담치과의원,"서울특별시 구로구 구로동로26길 36, 201호 (구로동)",37.4900443472936,126.886003737979
김미경소아과의원,"서울특별시 은평구 진흥로 150, 2층 (녹번동)",37.608644443479,126.926642499915
365엠씨의원,"서울특별시 강남구 도산대로 116, 논현빌딩 2층, 3층(동측), 3층일부(서측) (논현동)",37.5166065016895,127.021516108092
강남푸른안과의원,"서울특별시 강남구 강남대로 372, FINE TOWER 7층 (역삼동)",37.4960350270018,127.029070411585
간편한의원,"서울특별시 마포구 양화로 105, 2층 (서교동)",37.5534135689843,126.91857704379
(의)열린의료재단혜화열린의원,"서울특별시 성북구 동소문로 125, 5~6층 (동선동4가)",,
감나무한의원,"서울특별시 강북구 도봉로 296, 2층 (번동, 양덕빌딩)",37.634911545803,127.023616765814
김영수한의원,"서울특별시 중랑구 동일로 932, 202동 214호 (묵동, 묵동자이프라자)",37.6138393830212,127.077557139207
감동플러스치과의원,"서울특별시 은평구 은평로 213, 2층 (녹번동)",37.6014356230654,126.931437038262
김치과의원,서울특별시 강동구 천호대로187길 53 (길동),37.5366226804055,127.142789735267
감초한의원,"서울특별시 구로구 구일로8길 56, 구일프라자 (구로동)",37.4956430910809,126.874091208654
강남담온한의원,"서울특별시 서초구 나루터로 37, 205호 (잠원동)",37.515442791053,127.014193635419
김승록치과의원,서울특별시 강서구 강서로 380 (등촌동),37.5594884014712,126.83887821316
갑산한의원,"서울특별시 강남구 광평로46길 4, 1층일부, 2층 (수서동)",37.4858665869505,127.098965629218
강남365치과의원,서울특별시 강남구 자곡로 201 2층 (자곡동),37.4753775851032,127.104713854582
김영민내과의원,서울특별시 강남구 봉은사로73길 5  (삼성동),37.5128095890593,127.050678800952
