NO,contract_date,apt_name,exclusive_area_m2,floor,construction_year,latitude,longitude,price_man_won
2023_19229,2023-06-17,경남아너스빌,79.098,17,2002,37.6620951845495,127.076241968667,62500
2023_19230,2023-06-17,대호프라자아파트,41.22,6,2000,37.6150686709961,126.933000699618,28000
2023_19231,2023-06-17,우성,79.97,1,1991,37.5366444690313,126.947751367289,110000
2023_19232,2023-06-17,"현대8(801동,802동)",84.92,5,1995,37.54180907842,127.098983289211,138000
2023_19233,2023-06-17,극동,59.67,1,2000,37.5950324430565,127.033643645805,52000
2023_19234,2023-06-17,안암골벽산,84.98,5,2003,37.5831469984959,127.03169971128,79500
2023_19235,2023-06-17,서울숲리버뷰자이,108.93,27,2018,37.556198526017,127.038836506223,239000
2023_19236,2023-06-17,한강타운,59.69,8,2001,37.5356870205155,126.949722428965,77000
2023_19237,2023-06-17,대림e-편한세상,114.94,4,2000,37.5582053468995,127.027507006183,134500
2023_19238,2023-06-17,경남아너스빌,84.93,7,2007,37.6040134222925,127.096877609532,72000
2023_19239,2023-06-17,중앙하이츠,84.97,13,1996,37.6035495340772,127.098903547774,57900
2023_19240,2023-06-17,전농우성,59.78,11,1992,37.5790127866687,127.065917418489,57000
2023_19241,2023-06-17,전농우성,59.78,11,1992,37.5790127866687,127.065917418489,57000
2023_19242,2023-06-17,전농우성,59.78,11,1992,37.5790127866687,127.065917418489,57000
2023_19243,2023-06-17,래미안크레시티,84.98,14,2014,37.5755060418781,127.049695860484,129500
2023_19244,2023-06-17,동대문롯데캐슬노블레스,84.98,16,2018,37.5767163112994,127.049782134969,117700
2023_19245,2023-06-17,서울역센트럴자이,59.943,9,2017,37.5547908528642,126.964454371144,127000
2023_19246,2023-06-17,정은스카이빌,84.66,1,2004,37.6181009349458,127.08200235974,45000
2023_19247,2023-06-17,신도2,58.59,9,1999,37.6165209093159,127.07699925845,53000
2023_19248,2023-06-17,신내두산아파트,102.7,9,1995,37.6168016402746,127.086884860446,88000
2023_19249,2023-06-17,신원2,60.0,14,1998,37.6582166673064,127.035759433408,34500
2023_19250,2023-06-17,미아동부센트레빌,59.96,9,2006,37.6138958322777,127.026223409236,68200
2023_19251,2023-06-17,에스케이북한산시티,84.86,22,2004,37.6176383628418,127.010599691076,64000
2023_19252,2023-06-17,벽산라이브파크,59.67,19,2004,37.6218232749574,127.012407457085,49000
2023_19253,2023-06-17,텐즈힐(2단지),84.92,4,2014,37.5678250213489,127.025053595952,141000
2023_19254,2023-06-17,정릉e-편한세상,59.77,10,2006,37.6150097852448,127.010974446885,59300
2023_19255,2023-06-17,정릉e-편한세상,85.0,2,2006,37.6150097852448,127.010974446885,67000
2023_19256,2023-06-17,정릉우성아파트 101~105동,84.99,3,2000,37.6011392451733,127.014945523493,59500
2023_19257,2023-06-17,삼전솔하임3차,15.62,15,2013,37.6068583127175,127.029938182637,11200
2023_19258,2023-06-17,삼전솔하임3차,15.62,15,2013,37.6068583127175,127.029938182637,11200
2023_19259,2023-06-17,동신,59.88,9,1998,37.6045938575122,127.034545326817,53500
2023_19260,2023-06-17,쌍용,135.0,11,1997,37.6594619686214,127.048035937611,92000
2023_19261,2023-06-17,래미안위브,59.99,15,2014,37.5728549565736,127.052401156065,97000
2023_19262,2023-06-17,창동주공4단지,36.16,7,1991,37.645037737182,127.046099258834,37000
2023_19263,2023-06-17,래미안미드카운티,59.98,19,2019,37.5733430631896,127.055281769593,100000
2023_19264,2023-06-17,정릉풍림아이원,59.88,8,2005,37.6160226380573,127.008106043719,46000
2023_19265,2023-06-17,옥수하이츠,84.86,10,1998,37.5399397859799,127.016822903142,160000
2023_19266,2023-06-17,범양프레체,17.94,12,2012,37.5945315127732,127.075917984894,11400
2023_19267,2023-06-17,옥수하이츠,114.78,9,1998,37.5399397859799,127.016822903142,183000
2023_19268,2023-06-17,옥수파크힐스117동~125동,84.92,9,2016,37.5472989077685,127.01218936757,167000
2023_19269,2023-06-17,옥수파크힐스117동~125동,59.59,7,2016,37.5472989077685,127.01218936757,138000
2023_19270,2023-06-17,옥수파크힐스117동~125동,59.77,3,2016,37.5472989077685,127.01218936757,132500
2023_19271,2023-06-17,길음뉴타운1단지(래미안길음1차),114.98,7,2003,37.6058494237909,127.020985165043,110000
2023_19272,2023-06-17,길음동동부센트레빌(1278-0),84.844,13,2003,37.6093534067567,127.024973857612,78750
2023_19273,2023-06-17,길음뉴타운8단지(래미안),84.82,17,2010,37.6050832927232,127.022078590713,96700
2023_19274,2023-06-17,마장동중앙하이츠,60.0,20,1999,37.5653568952724,127.039358530966,77000
2023_19275,2023-06-17,양우내안애애플,15.3388,2,2014,37.5697552196555,127.069729702944,10200
2023_19276,2023-06-17,"엘지,쌍용아파트",68.12,15,1996,37.6036065370475,127.090402567969,62500
2023_19277,2023-06-17,시영3차(라이프)아파트,39.6,14,1994,37.628054057801,127.068573811877,38700
2023_19278,2023-06-17,신원아파트,59.59,13,2000,37.6277216023945,127.07507254252,49500
2023_19279,2023-06-17,청솔아파트8,84.65,6,2000,37.6236504542283,127.085958412012,70800
2023_19280,2023-06-17,한진(609-1),59.58,2,1998,37.5944725333435,127.012706037821,50000
2023_19281,2023-06-17,한양수자인사가정파크,59.9598,4,2019,37.5800711747193,127.093430676323,78000
2023_19282,2023-06-17,남산타운,114.88,5,2002,37.5471505540187,127.005706247221,138000
2023_19283,2023-06-17,약수하이츠,84.88,13,1999,37.5551915990934,127.016359379417,120000
2023_19284,2023-06-17,태강아파트(아이파크),49.6,10,1999,37.6233646903823,127.082122210605,48400
2023_19285,2023-06-17,현대성우아파트,59.98,19,2000,37.6267191434676,127.077475137063,49500
2023_19286,2023-06-17,공릉해링턴플레이스,99.917,13,2000,37.6276978725766,127.087299923128,85000
2023_19287,2023-06-17,미주,152.2,8,1978,37.5837925187499,127.045820089084,134500
2023_19288,2023-06-17,서울숲푸르지오,84.87,8,2007,37.5438475070221,127.022764235413,139000
2023_19289,2023-06-17,용마금호타운,84.9,3,1992,37.5835281683818,127.094371404549,62000
2023_19290,2023-06-17,휘경동일하이빌,84.997,7,2005,37.5818753034244,127.073157330789,72700
2023_19291,2023-06-17,휘경SK뷰,59.39,3,2019,37.593701245652,127.064897703345,83000
2023_19292,2023-06-17,왕십리풍림아이원,59.936,9,2004,37.5591314196289,127.024079949145,85700
2023_19293,2023-06-17,청구,59.95,15,1996,37.5431620967232,127.095608314148,90000
2023_19294,2023-06-17,청구,84.86,1,1996,37.5431620967232,127.095608314148,115000
2023_19295,2023-06-17,광장현대9단지,59.97,17,1999,37.5430014972726,127.097967267252,101000
2023_19296,2023-06-17,대림e-편한세상,59.958,17,2003,37.6049031022538,127.063706436409,69000
2023_19297,2023-06-17,충무로엘크루메크로시티2차,35.57,13,2016,37.5633945987251,126.999994227546,34000
2023_19298,2023-06-17,두산,79.08,12,1994,37.5513284722706,127.016416476579,91900
2023_19299,2023-06-17,한신,84.94,17,1995,37.6860418285068,127.046764720981,54000
2023_19300,2023-06-17,한신,84.94,9,1995,37.6860418285068,127.046764720981,54000
2023_19301,2023-06-17,한신,84.94,12,1995,37.6860418285068,127.046764720981,57500
2023_19302,2023-06-17,한신,84.94,9,1995,37.6860418285068,127.046764720981,54000
2023_19303,2023-06-17,번동한양아파트,84.67,2,1992,37.6268108280408,127.04142261569,50000
2023_19304,2023-06-17,대림e-편한세상,114.94,4,2000,37.5582053468995,127.027507006183,134500
2023_19305,2023-06-17,서울숲리버뷰자이,59.97,2,2018,37.556198526017,127.038836506223,134000
2023_19306,2023-06-17,대림e-편한세상,114.94,4,2000,37.5582053468995,127.027507006183,134500
2023_19307,2023-06-17,래미안 허브리츠,114.96,17,2011,37.5754722861294,127.037112346823,125000
2023_19308,2023-06-17,래미안엘리니티,74.79,10,2022,37.5798417442215,127.026808531973,130000
2023_19309,2023-06-17,헬리오시티,49.21,30,2018,37.4976145695004,127.102531804188,140000
2023_19310,2023-06-17,헬리오시티,49.21,30,2018,37.4976145695004,127.102531804188,140000
2023_19311,2023-06-17,헬리오시티,84.98,8,2018,37.4976145695004,127.102531804188,203000
2023_19312,2023-06-17,삼익파크맨션,88.23,9,1985,37.543314858872,127.148697755947,112500
2023_19313,2023-06-17,고덕롯데캐슬베네루체,59.981,4,2019,37.5502047175329,127.166059233388,102499
2023_19314,2023-06-17,고덕롯데캐슬베네루체,59.981,4,2019,37.5502047175329,127.166059233388,102499
2023_19315,2023-06-17,고덕센트럴IPARK,84.91,17,2019,37.5507926724653,127.166404789399,137500
2023_19316,2023-06-17,상아2차아파트,45.77,3,1988,37.4986413987929,127.136586683882,70500
2023_19317,2023-06-17,파크하비오,84.9072,11,2016,37.4796870553794,127.124979804141,147000
2023_19318,2023-06-17,올림픽선수기자촌2단지,163.44,9,1988,37.5166909917264,127.137712375583,328000
2023_19319,2023-06-17,올림픽선수기자촌1단지,83.06,18,1988,37.5166909917264,127.137712375583,197000
2023_19320,2023-06-17,고덕그라시움,73.566,16,2019,37.5561770852501,127.159176546352,139000
2023_19321,2023-06-17,고덕그라시움,84.244,6,2019,37.5561770852501,127.159176546352,155000
2023_19322,2023-06-17,고덕그라시움,73.873,4,2019,37.5561770852501,127.159176546352,133000
2023_19323,2023-06-17,성내동삼성아파트,84.99,2,1999,37.5299439507419,127.125981133302,100000
2023_19324,2023-06-17,삼익그린2차,54.81,5,1983,37.5538092997685,127.147060992177,99500
2023_19325,2023-06-17,삼익그린2차,54.81,5,1984,37.5538092997685,127.147060992177,90000
2023_19326,2023-06-17,프라이어팰리스,59.983,12,2007,37.5542066727371,127.140901062073,98000
2023_19327,2023-06-17,프라이어팰리스,84.949,6,2007,37.5542066727371,127.140901062073,115000
2023_19328,2023-06-17,롯데캐슬퍼스트,112.11,6,2008,37.5551667468122,127.143838799591,146000
2023_19329,2023-06-17,래미안강동팰리스,84.97,17,2017,37.5372566499573,127.131437557377,129300
2023_19330,2023-06-17,송파더센트레,51.77,4,2013,37.4796684004455,127.139322763666,89000
2023_19331,2023-06-17,송파시그니처롯데캐슬,84.98,24,2021,37.4970454816341,127.147282077623,138000
2023_19332,2023-06-17,명일우성,84.93,10,1986,37.5508440051915,127.151567332416,125000
2023_19333,2023-06-17,한양,84.92,3,1986,37.551044532043,127.154720559859,125000
2023_19334,2023-06-17,래미안솔베뉴,59.29,25,2019,37.554378854214,127.145944201844,112500
2023_19335,2023-06-17,한빛골드빌1차,72.41,13,2001,37.5385075979681,127.136364166062,62800
2023_19336,2023-06-17,가락(1차)쌍용아파트,59.92,6,1997,37.4946982310161,127.129223095507,109900
2023_19337,2023-06-16,문정시영,25.65,8,1989,37.4908616244741,127.136383679953,49500
2023_19338,2023-06-16,송파더센트레,51.82,20,2013,37.4796684004455,127.139322763666,91000
2023_19339,2023-06-16,고덕롯데캐슬베네루체,84.146,19,2019,37.5502047175329,127.166059233388,127000
2023_19340,2023-06-16,고덕그라시움,59.785,16,2019,37.5561770852501,127.159176546352,122500
2023_19341,2023-06-16,우성,43.79,4,1986,37.4968570896254,127.117711388833,81300
2023_19342,2023-06-16,래미안강동팰리스,84.97,2,2017,37.5372566499573,127.131437557377,121500
2023_19343,2023-06-16,고덕자이,59.9398,14,2021,37.5533182082692,127.168788219773,112000
2023_19344,2023-06-16,래미안솔베뉴,59.25,6,2019,37.554378854214,127.145944201844,115000
2023_19345,2023-06-16,올림픽선수기자촌3단지,100.31,3,1988,37.5166909917264,127.137712375583,209000
2023_19346,2023-06-16,현대1차,84.89,1,1992,37.4936148255753,127.141068384979,90000
2023_19347,2023-06-16,래미안강동팰리스,84.97,8,2017,37.5372566499573,127.131437557377,126000
2023_19348,2023-06-16,강일리버파크2단지,84.83,9,2009,37.5687307561536,127.176654612273,82000
2023_19349,2023-06-16,고덕센트럴IPARK,59.99,5,2019,37.5507926724653,127.166404789399,115000
2023_19350,2023-06-16,우성,43.79,4,1986,37.4968570896254,127.117711388833,81300
2023_19351,2023-06-16,현대상선,64.55,6,1987,37.4962320769428,126.875022822494,52700
2023_19352,2023-06-16,우장산힐스테이트,84.98,1,2005,37.5570784073479,126.83808109977,112000
2023_19353,2023-06-16,경향파크,124.8,3,1989,37.6109939403085,126.905584047403,60000
2023_19354,2023-06-16,북한산힐스테이트7차,84.947,8,2011,37.616343199117,126.925757582129,87500
2023_19355,2023-06-16,대동황토빌라트,138.42,1,1999,37.6713182710952,127.057815176651,68000
2023_19356,2023-06-16,상계주공2(고층),32.39,11,1987,37.6504272951639,127.059109039116,39500
2023_19357,2023-06-16,한신2차,58.46,14,1988,37.665212193322,127.067719058088,41000
2023_19358,2023-06-16,북한산현대힐스테이트3차아파트,59.99,14,2010,37.6182703657052,126.93418080291,71000
2023_19359,2023-06-16,강변,39.6,4,1992,37.564612123403,126.856278639847,53000
2023_19360,2023-06-16,현대연예인,74.66,3,1989,37.4932672296102,126.87786990054,60000
2023_19361,2023-06-16,대림역경남아너스빌,79.7512,15,2009,37.4936810424271,126.892994020472,69500
2023_19362,2023-06-16,마곡13단지힐스테이트마스터,84.9805,14,2017,37.5569083220092,126.817874559596,132000
2023_19363,2023-06-16,목동센트럴아이파크위브2단지,59.88,15,2020,37.5156181424306,126.841904694765,82300
2023_19364,2023-06-16,상계주공2(저층),59.18,3,1987,37.6504272951639,127.059109039116,54700
2023_19365,2023-06-16,마곡13단지힐스테이트마스터,84.9805,2,2017,37.5569083220092,126.817874559596,123000
2023_19366,2023-06-16,수산오성,84.94,3,2002,37.5487100097416,126.835196344912,68000
2023_19367,2023-06-16,우장산에스케이뷰,84.97,8,2006,37.5483426494332,126.842913138805,78000
2023_19368,2023-06-16,"우장산아이파크,이편한세상",59.98,7,2008,37.5482625768732,126.840980606494,90000
2023_19369,2023-06-16,우장산롯데,84.98,11,2004,37.5524650726524,126.845921112724,65000
2023_19370,2023-06-16,우장산롯데캐슬,117.19,10,2003,37.5563945811198,126.849546722022,112000
2023_19371,2023-06-16,목동신시가지6,47.94,19,1986,37.5352056837361,126.884393234385,117000
2023_19372,2023-06-16,벽산,84.85,5,1988,37.636617860423,127.064539154736,78500
2023_19373,2023-06-16,대림e-편한세상,84.985,13,2004,37.5129186373597,126.842301746203,76000
2023_19374,2023-06-16,마포한강2차푸르지오,83.45,29,2016,37.5510079695241,126.91164899787,152500
2023_19375,2023-06-16,대림벽산(363),114.39,4,1993,37.6478390813696,127.078368336517,116000
2023_19376,2023-06-16,롯데우성,115.26,6,1993,37.6463693750751,127.072776926918,118000
2023_19377,2023-06-16,신트리1,59.73,4,1999,37.5143098920562,126.855043160446,55000
2023_19378,2023-06-16,목동신시가지10,53.82,12,1988,37.5150078728547,126.857838508873,110000
2023_19379,2023-06-16,동성,64.65,10,1993,37.5794087000437,126.81259277311,62500
2023_19380,2023-06-16,DMC파크뷰자이1단지,59.981,11,2015,37.5744019902031,126.917907814167,99000
2023_19381,2023-06-16,목동파크자이(101동~108동),84.977,7,2019,37.508530980501,126.868469299015,129800
2023_19382,2023-06-16,kcc웰츠,118.64,26,2011,37.5428481347733,126.952468627776,179000
2023_19383,2023-06-16,목동청구한신아파트,84.77,5,1997,37.541627815078,126.882642695623,145000
2023_19384,2023-06-16,성산시영(유원),59.43,9,1986,37.5697004142613,126.901417423608,107500
2023_19385,2023-06-16,성산월드타운대림,84.549,18,2004,37.5691137013239,126.907907268917,82500
2023_19386,2023-06-16,구일우성,84.49,10,1998,37.4897580709997,126.877081155332,69000
2023_19387,2023-06-16,신안약수,70.16,10,1986,37.5171350244276,126.847418809828,50000
2023_19388,2023-06-16,우창,82.61,4,2003,37.5206993207374,126.841751442387,41800
2023_19389,2023-06-16,극동,91.05,9,1984,37.4912427177954,126.889449615,54000
2023_19390,2023-06-16,신공덕1차삼성래미안1아파트,84.9,14,2000,37.5426675523619,126.955654254637,135000
2023_19391,2023-06-16,동성,76.8,10,1993,37.5794087000437,126.81259277311,75000
2023_19392,2023-06-16,래미안베라힐즈,84.98,6,2019,37.6028449679876,126.935955809882,110000
2023_19393,2023-06-16,마포프레스티지자이,59.9213,5,2021,37.5549885803731,126.949083959203,119000
2023_19394,2023-06-16,남서울,41.62,3,1977,37.502181737466,126.912436125445,63800
2023_19395,2023-06-16,대림아크로빌,130.545,32,1999,37.4881276085659,127.050686658826,228000
2023_19396,2023-06-16,한보미도맨션1,128.01,6,1983,37.4956953356085,127.068564672209,290000
2023_19397,2023-06-16,대치아이파크,59.96,2,2008,37.4958669797852,127.054749094366,203500
2023_19398,2023-06-16,중앙아파트,35.61,2,1989,37.4692142483899,126.891809961195,22000
2023_19399,2023-06-16,당산반도유보라팰리스,174.08,21,2010,37.527912578735,126.900790711513,227500
2023_19400,2023-06-16,당산롯데캐슬프레스티지,84.99,17,2017,37.5287757033687,126.902807748097,134000
2023_19401,2023-06-16,경남2,70.98,1,1999,37.5042594684958,126.856005136037,44500
2023_19402,2023-06-16,우리유앤미,59.6618,8,2003,37.5004290569295,126.959863359852,77000
2023_19403,2023-06-16,영등포아트자이,84.974,5,2014,37.5103949442095,126.900176553265,109800
2023_19404,2023-06-16,까치마을,34.44,3,1993,37.485485349127,127.086601738647,82000
2023_19405,2023-06-16,봉천우성,59.76,24,2000,37.4841357625535,126.960607343765,69000
2023_19406,2023-06-16,관악드림(삼성),60.0,8,2003,37.4898474387668,126.952985510916,72500
2023_19407,2023-06-16,서초트라팰리스,116.3,11,2005,37.4870103195509,127.028483359749,200000
2023_19408,2023-06-16,상도역롯데캐슬파크엘,59.9818,10,2021,37.5006923608129,126.945536442321,114500
2023_19409,2023-06-16,상도휴엔하임,14.7,12,2016,37.504967595768,126.937970420644,14550
2023_19410,2023-06-16,힐스테이트 상도 프레스티지,84.884,6,2013,37.4947527141503,126.948270774161,125500
