"자치구","경제활동별","구분","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"동작구","공공행정,국방 및 사회보장행정","고정자본소모(④)","항목","","85149.63222","72911.82275","70434.33024","72938.81383","80895.9684","83577","85789","80464.563312","87145",
"동작구","공공행정,국방 및 사회보장행정","순기타 생산세(⑤)","항목","","5.196771947","5.116920603","6.385067673","6.455722015","6.72350308","7","13","6.979078","7",
"동작구","공공행정,국방 및 사회보장행정","지역내 요소소득(⑥=③-④-⑤)","항목","","196377.341","169699.4813","168975.8764","180590.4864","201216.5148","209220","215240","218055.291743","232790",
"동작구","공공행정,국방 및 사회보장행정","산출액(2015년 기준년 연쇄가격)","항목","","428864.0196","352215.5812","342923.8594","348040.3768","380004.2392","380761","383978","363295.950537","383694",
"동작구","공공행정,국방 및 사회보장행정","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","299564.0515","250870.5702","239416.5917","245072.132","263173.0144","263168","265324","256983.710186","270298",
"동작구","교육서비스업","산출액(①)","항목","","1035703.213","1078672.971","1142356.827","1212289.348","1271720.181","1287565","1334073","1103951.737852","1161295",
"동작구","교육서비스업","중간소비(②)","항목","","348077.6607","371026.4522","396764.6987","406674.1254","427633.4399","416690","424277","319872.766491","339639",
"동작구","교육서비스업","지역내 총부가가치(③=①-②)","항목","","687625.5521","707646.5191","745592.1282","805615.2226","844086.7409","870875","909796","784078.971361","821656",
"동작구","교육서비스업","고정자본소모(④)","항목","","87261.07615","89292.10435","96528.70458","103580.0474","108015.782","113874","120972","110951.696378","119393",
"동작구","교육서비스업","순기타 생산세(⑤)","항목","","1769.871167","1616.940212","1407.407928","1232.596391","1251.115255","1033","1571","978.211496","1277",
"동작구","교육서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","598594.6048","616737.4745","647656.0157","700802.5788","734819.8436","755968","787253","672149.063488","700986",
"동작구","교육서비스업","산출액(2015년 기준년 연쇄가격)","항목","","1075864.238","1100217.67","1142356.827","1195027.893","1233285.634","1228541","1249123","1027588.031347","1067580",
"동작구","교육서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","729516.3102","726046.0215","745592.1282","795385.8054","818461.3642","831767","848321","724946.148587","754604",
"동작구","보건업 및 사회복지서비스업","산출액(①)","항목","","766574.0002","912930.4221","978696.4261","1067527.637","1155841.344","1257884","1368431","1340951.341188","1486869",
"동작구","보건업 및 사회복지서비스업","중간소비(②)","항목","","360002.2943","473776.5403","505269.7734","546042.3053","606251.0045","659640","716845","696406.341437","762925",
"동작구","보건업 및 사회복지서비스업","지역내 총부가가치(③=①-②)","항목","","406571.7059","439153.8818","473426.6527","521485.332","549590.3398","598245","651585","644544.999751","723945",
"동작구","보건업 및 사회복지서비스업","고정자본소모(④)","항목","","37431.95728","39255.84516","42719.64318","49714.051","50782.50857","56255","60100","61262.172293","68556",
"동작구","보건업 및 사회복지서비스업","순기타 생산세(⑤)","항목","","771.4353885","753.0746498","1121.852395","949.8708941","982.2956472","525","746","488.140541","668",
"동작구","보건업 및 사회복지서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","368368.3132","399144.962","429585.1571","470821.4102","497825.5356","541464","590739","582794.686917","654721",
"동작구","보건업 및 사회복지서비스업","산출액(2015년 기준년 연쇄가격)","항목","","791030.384","929407.8593","978696.4261","1052132.498","1119300.685","1203837","1300846","1257654.094357","1382799",
"동작구","보건업 및 사회복지서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","420615.8801","450562.095","473426.6527","513575.478","526883.3887","567273","614535","591842.694101","662073",
"동작구","문화 및 기타 서비스업","산출액(①)","항목","","388386.4767","398891.632","390835.8606","398041.7936","408411.0735","422071","447139","384343.373472","402813",
"동작구","문화 및 기타 서비스업","중간소비(②)","항목","","193235.2126","197712.4674","199993.0717","197259.8122","204061.1414","211272","222801","192165.476647","200878",
"동작구","문화 및 기타 서비스업","지역내 총부가가치(③=①-②)","항목","","195151.264","201179.1646","190842.7889","200781.9814","204349.9321","210799","224338","192177.896825","201935",
"동작구","문화 및 기타 서비스업","고정자본소모(④)","항목","","32301.89128","32486.96425","32152.70291","34076.83448","35640.08726","36713","40226","37854.366945","42771",
"동작구","문화 및 기타 서비스업","순기타 생산세(⑤)","항목","","2075.734393","1945.421117","1482.849628","1750.692926","1713.422259","1593","4828","2046.351415","2336",
"동작구","문화 및 기타 서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","160773.6384","166746.7792","157207.2364","164954.4539","166996.4225","172493","179284","152277.178464","156828",
"동작구","문화 및 기타 서비스업","산출액(2015년 기준년 연쇄가격)","항목","","405492.1182","407847.6199","390835.8606","391054.8199","393917.3325","396355","413714","353850.907599","361492",
"동작구","문화 및 기타 서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","209427.4345","209280.4243","190842.7889","194026.8764","192765.3967","191351","198819","168662.850142","173880",
"관악구","총부가가치(기초가격)","산출액(①)","항목","","9959424.136","10428807.15","10364446.1","10361279.69","10664256.03","10857943","11079292","11038665.909293","11750769",
"관악구","총부가가치(기초가격)","중간소비(②)","항목","","4995943.81","5281572.848","5128233.136","5119992.155","5312521.391","5425303","5517468","5324260.184354","5857342",
"관악구","총부가가치(기초가격)","지역내 총부가가치(③=①-②)","항목","","4963480.327","5147234.306","5236212.966","5241287.538","5351734.637","5432640","5561824","5714405.724939","5893427",
"관악구","총부가가치(기초가격)","고정자본소모(④)","항목","","867864.0783","884127.5242","933071.3487","921279.4978","966552.8848","994987","1036135","1070371.601341","1172437",
"관악구","총부가가치(기초가격)","순기타 생산세(⑤)","항목","","101473.0332","102865.2682","103703.357","104867.3664","105943.2084","105060","139265","158060.262809","200770",
"관악구","총부가가치(기초가격)","지역내 요소소득(⑥=③-④-⑤)","항목","","3994143.215","4160241.513","4199438.261","4215140.674","4279238.543","4332593","4386423","4485973.860789","4520220",
"관악구","총부가가치(기초가격)","산출액(2015년 기준년 연쇄가격)","항목","","10182066.03","10515919.05","10364446.1","10285211.26","10419356.29","10463042","10569195","10502529.193597","10935630",
"관악구","총부가가치(기초가격)","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","5269553.704","5310991.712","5236212.966","5135484.856","5174568.023","5206601","5276966","5363610.123109","5523140",
"관악구","농·림·어업","산출액(①)","항목","","898.5359062","909.2438676","961.1464259","1192.581188","1198.615813","1463","842","988.021333","1470",
"관악구","농·림·어업","중간소비(②)","항목","","357.0048241","354.9786442","361.1061744","616.5973716","622.1061972","498","423","497.256249","637",
"관악구","농·림·어업","지역내 총부가가치(③=①-②)","항목","","541.5310821","554.2652234","600.0402514","575.9838167","576.509616","966","419","490.765084","833",
"관악구","농·림·어업","고정자본소모(④)","항목","","52.29396652","53.57985649","60.65234434","60.13503731","59.88776849","120","50","55.553191","84",
"관악구","농·림·어업","순기타 생산세(⑤)","항목","","17.65531701","7.551697482","11.15909362","-.851539712","-13.52800533","4","14","61.820144","137",
"관악구","농·림·어업","지역내 요소소득(⑥=③-④-⑤)","항목","","471.5817986","493.1336695","528.2288135","516.7003191","530.1498528","841","355","373.391749","612",
"관악구","농·림·어업","산출액(2015년 기준년 연쇄가격)","항목","","876.4372185","904.6740834","961.1464259","1172.759209","1197.819923","1451","873","976.630717","1376",
"관악구","농·림·어업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","506.5800363","550.0094541","600.0402514","552.4287392","562.4053643","950","448","491.690622","799",
"관악구","광업","산출액(①)","항목","","","","565.4165","987.7397504","982.042605","","-","-","33",
"관악구","광업","중간소비(②)","항목","","","","273.084875","476.6131907","474.4467438","","-","-","19",
"관악구","광업","지역내 총부가가치(③=①-②)","항목","","","","292.331625","511.1265597","507.5958612","","-","-","14",
"관악구","광업","고정자본소모(④)","항목","","","","46.44575","79.07031095","73.72225604","","-","-","3",
"관악구","광업","순기타 생산세(⑤)","항목","","","","30.598875","84.00079224","123.6185839","","-","-","0",
"관악구","광업","지역내 요소소득(⑥=③-④-⑤)","항목","","","","215.287","348.0554565","310.2550213","","-","-","11",
"관악구","광업","산출액(2015년 기준년 연쇄가격)","항목","","","","565.4165","946.469796","900.643846","","-","-","30",
"관악구","광업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","","","292.331625","493.9611804","468.35755","","-","-","14",
"관악구","제조업","산출액(①)","항목","","828614.5043","857618.6661","616214.4416","866807.0195","776023.8057","719176","674877","626155.365801","627707",
"관악구","제조업","중간소비(②)","항목","","666903.2949","684989.9316","501406.5076","692224.0533","614915.2729","575310","533934","487767.458831","502604",
"관악구","제조업","지역내 총부가가치(③=①-②)","항목","","161711.2093","172628.7345","114807.934","174582.9662","161108.5327","143866","140943","138387.90697","125103",
"관악구","제조업","고정자본소모(④)","항목","","28741.21933","30068.58408","15365.19198","25443.81793","24583.82312","23431","24719","28520.122292","28141",
"관악구","제조업","순기타 생산세(⑤)","항목","","2539.082104","3381.470387","1535.564294","2231.339671","2148.38444","1529","1925","2056.766518","2422",
"관악구","제조업","지역내 요소소득(⑥=③-④-⑤)","항목","","130430.9079","139178.68","97907.17777","146907.8086","134376.3252","118906","114299","107811.018161","94540",
